job_id,simple_skills
1009126543881,"{""key_words"": [""SQL"", ""Excel VBA"", ""PowerQuery"", ""DAX"", ""Python"", ""R"", ""Power BI"", ""Excel"", ""Tableau"", ""AVEVA PI"", ""SQL Data Warehouse"", ""Azure Data Factory"", ""Python"", ""R"", ""C#"", ""C++"", ""API Integration"", ""Cloud Architecture"", ""Cloud DevOps"", ""Docker"", ""VMWare"", ""Database Modeling"", ""Database Systems"", ""Kimball"", ""Inmon"", ""Data Vault"", ""Business Analytics"", ""Data Visualization Methodologies"", ""Advanced Excel"", ""external database connectivity"", ""pivot tables"", ""PowerQuery"", ""SQL"", ""Python"", ""R"", ""C#"", ""C++"", ""API Integration""]}"
1009077228488,"{""key_words"": [""SQL"", ""Excel"", ""Tableau"", ""Power BI"", ""Data Visualization"", ""Data Analysis"", ""Data Storytelling"", ""Business Analytics"", ""Mathematics"", ""Statistics"", ""Operations Research"", ""Economics""]}"
1009123614173,"{""key_words"": [""SQL"", ""data querying"", ""data visualization tools"", ""Tableau"", ""Power BI"", ""R"", ""Python"", ""machine learning"", ""predictive modeling""]}"
1009128499375,"{""key_words"": [""SQL"", ""data models"", ""Python"", ""R"", ""Tableau"", ""Looker"", ""Mode""]}"
1009127586513,"{""key_words"": [""Data Analytics"", ""Snowflake"", ""Microsoft PowerBI"", ""SQL querying"", ""Data warehousing"", ""Online analytical processing"", ""Microsoft BI stacks"", ""Power Pivot"", ""SSIS"", ""SSRS"", ""SSAS"", ""Python"", ""PowerBI""]}"
1009090103469,"{""key_words"": [""SSMS"", ""Relational databases"", ""MS SQL"", ""Oracle"", ""Postgres"", ""MySQL"", ""Git"", ""Salesforce""]}"
1009127359428,"{""key_words"": [""Data Analysis"", ""Data Mining"", ""Data Models"", ""Database Design"", ""Segmentation Techniques"", ""Power BI"", ""Tableau"", ""Excel"", ""SPSS"", ""SAS"", ""SQL"", ""Python"", ""R""]}"
1009072250807,"{""key_words"": [""data analysis"", ""data analysis coding"", ""data analysis required"", ""data analysis and technical writing"", ""data analysis and communication of findings"", ""cleaning, processing, analyzing, and presenting large, inconsistent datasets"", ""effective data visualizations"", ""water loss management"", ""distribution water loss management"", ""R"", ""experience writing scripts in R"", ""report writing"", ""GIS capabilities"", ""computer skills"", ""technical writing"", ""client communication"", ""presentation skills"", ""water distribution networks"", ""water agencies"", ""water policy""]}"
1009094154672,"{""key_words"": [""Data analysis"", ""Predictive modeling"", ""Mathematical methods"", ""Statistical methods"", ""Advanced analytics"", ""Large data sets"", ""Microsoft Excel"", ""Dashboard development"", ""Data collection"", ""Data cleaning"", ""Data visualization"", ""Trend Analysis"", ""Reporting"", ""Presentation skills""]}"
1008979648548,"{""key_words"": [""data analytics"", ""SQL"", ""Excel"", ""Master Degree""]}"
1009077665336,"{""key_words"": [""meticulous data entry skills"", ""complex legal and non-legal documents"", ""Excel"", ""PowerPoint"", ""Word"", ""databases""]}"
1009122072406,"{""key_words"": [""Statistical techniques"", ""Data mining tools"", ""Advanced Excel functions"", ""Excel"", ""SQL"", ""Statistical software"", ""R"", ""Python"", ""Tableau"", ""Power BI"", ""Data visualization tools"", ""Financial reporting standards"", ""Financial regulations""]}"
1009087480906,"{""key_words"": [""data accuracy"", ""data integrity"", ""data quality"", ""machine learning"", ""interactive dashboards"", ""healthcare data"", ""MEDCHART"", ""data analysis tools"", ""data analysis techniques""]}"
1009104553443,"{""key_words"": [""business analytics"", ""data processing"", ""SQL"", ""Tableau"", ""Power BI"", ""Python"", ""R""]}"
1009123220995,"{""key_words"": [""data analysis"", ""data visualization"", ""statistical methods"", ""data pipelines"", ""data integrations"", ""data ingestion"", ""ETL"", ""ERP"", ""PIM"", ""CRM"", ""eCommerce"", ""API development"", ""scripting"", ""Python"", ""R"", ""SQL"", ""Tableau"", ""Power BI""]}"
1009088271285,"{""key_words"": [""SAP"", ""Salesforce"", ""ServiceMax""]}"
1009063727004,"{""key_words"": [""Data Analysis"", ""ETL"", ""Microsoft Power BI"", ""SAP"", ""Access"", ""SQL"", ""Data transformation"", ""Excel"", ""PDFs""]}"
1009113689757,"{""key_words"": [""data analysis"", ""data trends"", ""reporting"", ""dashboard creation"", ""data systems""]}"
1009004272724,"{""key_words"": [""analytics project lifecycle"", ""business intelligence tools"", ""databases"", ""Python"", ""R"", ""SQL"", ""Power-BI"", ""Power Apps"", ""SharePoint"", ""Power Automate"", ""Microsoft Office programs"", ""no-code/low-code platforms"", ""Power Query"", ""QlikView"", ""NoSQL""]}"
1009036384121,"{""key_words"": [""Advanced Excel"", ""Automating testing"", ""Code review"", ""Data cleansing"", ""Data governance"", ""Data manipulation"", ""Data models"", ""Data profiling"", ""Data quality"", ""Data visualization"", ""Dimensional data"", ""Machine learning"", ""Master data management"", ""Pivot tables"", ""Power Automate"", ""Powerapps"", ""Power BI"", ""Power Pivot"", ""Pyspark"", ""Python"", ""R"", ""Relational data"", ""Stored procedures"", ""T-SQL"", ""Tableau""]}"
1008973719806,"{""key_words"": [""Data Analytics"", ""MS Excel"", ""SQL"", ""Looker"", ""Python""]}"
1009128134469,"{""key_words"": [""data extraction"", ""data analysis"", ""data reporting"", ""statistical analysis"", ""data driven instructional practices"", ""data literacy"", ""dashboard creation"", ""data visualization"", ""data governance"", ""data management"", ""Microsoft Office"", ""Google Suite"", ""Power Query"", ""data accountability""]}"
1009115839023,"{""key_words"": [""Tableau"", ""Excel"", ""data analytics"", ""business intelligence"", ""SQL"", ""R"", ""Python"", ""Power BI"", ""Looker""]}"
1009110974704,"{""key_words"": [""BI reporting"", ""databases"", ""data ingestion"", ""query and reporting analysis tools"", ""Excel macros"", ""pivot tables"", ""statistics""]}"
1008984339203,"{""key_words"": [""data analysis"", ""Python"", ""Tableau"", ""SQL"", ""AWS"", ""data science"", ""statistics"", ""machine learning""]}"
1009086670536,"{""key_words"": [""data issues"", ""data analysis"", ""data modeling"", ""Claims Systems Processes"", ""relational database concepts"", ""healthcare reimbursement systems"", ""SQL"", ""MS Excel"", ""SQL Server"", ""Microsoft Structured Query Language"", ""CPT"", ""HCPCS"", ""ICD-9"", ""ICD-10"", ""DRG""]}"
1009115259495,"{""key_words"": [""analytical skills"", ""Microsoft: Excel"", ""PivotTables"", ""Macros"", ""financial statements"", ""R"", ""Python"", ""SQL"", ""Oracle"", ""Business Objects"", ""Essbase"", ""Power Bi"", ""Power Automate"", ""MDX"", ""finance"", ""data analysis"", ""statistical analysis""]}"
1009113296126,"{""key_words"": [""continuous process improvement"", ""data analysis"", ""data engineering"", ""database management"", ""ETL processes"", ""program management"", ""project management"", ""SQL"", ""Python"", ""Microsoft Office Suite"", ""Microsoft SQL Server Management Studio"", ""Toad""]}"
1009124197232,"{""key_words"": [""Python"", ""Power BI"", ""data processing"", ""data scraping"", ""statistical analysis""]}"
1009124525026,"{ ""key_words"": [""systems analysis"", ""data models"", ""SQL"", ""PowerBI"", ""Tableau"", ""Pi""]}"
1009127888825,"{""key_words"": [""critical thinking skills"", ""decisive judgments"", ""work independently"", ""minimal supervision"", ""stressful environment"", ""Data Analyst"", ""R"", ""Python"", ""Tubule"", ""Power BI""]}"
1009124671803,"{""key_words"": [""data storytelling"", ""data management"", ""SQL"", ""Microsoft Suite"", ""report writing"", ""relational databases"", ""ETL tools""]}"
1009113901323,"{""key_words"": [""data analysis methodology"", ""data analysis"", ""descriptive reports"", ""analysis and presentation of data"", ""Microsoft Office Suite"", ""computer hardware and software""]}"
1009038711853,"{""key_words"": [""data sciences"", ""qualitative and quantitative analysis"", ""statistical and general research"", ""production of assessments of data and visualization of quantitative assessments"", ""Plan, prepare, coordinate and conduct Net Assessment""]}"
1008951942941,"{""key_words"": [""SQL"", ""DB2LUW"", ""SQL agent jobs"", ""SQL query performance tuning"", ""data warehousing"", ""data architecture"", ""data modeling"", ""data investigation"", ""database performance issues""]}"
1009042329230,"{""key_words"": [""Python"", ""Power BI"", ""data visualization"", ""data analysis"", ""merchandise analysis"", ""data visualization tools"", ""report generation"", ""inventory oversight"", ""cross-functional collaboration"", ""system expertise"", ""store visits"", ""performance metrics adherence"", ""research development"", ""project management"", ""data science"", ""business analytics"", ""statistics"", ""excel"", ""ms office suite"", ""analytical thinking"", ""results-driven approach"", ""communication skills"", ""teamwork"", ""adaptability"", ""resilience"", ""attention to detail"", ""strategic foresight""]}"
1009097564765,"{""key_words"": [""SQL"", ""Power BI"", ""Tableau"", ""Python"", ""JavaScript"", ""PHP""]}"
1009057067026,"{""key_words"": [""data analysis"", ""business operations"", ""finance"", ""management"", ""SQL"", ""CTE"", ""window functions"", ""data visualization"", ""Tableau"", ""DBT"", ""Salesforce"", ""Go-To-Market Strategy"", ""Consumption style business models""]}"
1009101503829,"{""key_words"": [""regression"", ""analysis"", ""R"", ""Stata"", ""statistical analyses"", ""Microsoft Access"", ""Excel"", ""data and document management systems"", ""Python""]}"
1009117905981,"{""key_words"": [""data entry skills"", ""data analysis"", ""spreadsheets"", ""databases""]}"
1009077162558,"{""key_words"": [""Excel"", ""Pivot"", ""V-lookup"", ""Macros"", ""SQL"", ""Tableau"", ""Power BI"", ""Visual Basic for Applications (VBA)""]}"
1009111792556,"{""key_words"": [""data analysis"", ""data collection"", ""data management"", ""data visualization"", ""Tableau"", ""R-Shiny"", ""R"", ""MS SQL"", ""statistics"", ""inferential statistics"", ""qualitative data analysis"", ""measurement tools"", ""project management""]}"
1009110991207,"{""key_words"": [""SQL Server Management Studio"", ""Transact SQL"", ""SSIS"", ""SSRS"", ""Power BI"", ""Salesforce"", ""Conga Contract Lifecycle Management (CLM)""]}"
1009123835882,"{""key_words"": [""Critical thinking"", ""Problem solving"", ""Statistics"", ""Data cleansing"", ""Data validation"", ""Data manipulation"", ""Tableau"", ""R"", ""Python"", ""SAS"", ""Power BI"", ""Data visualization"", ""Data analysis"", ""Healthcare data"", ""Claims data"", ""Clinical data"", ""Enrollment data"", ""Provider data"", ""NCQA"", ""HEDIS"", ""Quality Compass"", ""CMS Stars"", ""DMS"", ""MCOs"", ""PHI"", ""HIPPA"", ""HITECH"", ""HITRUST""]}"
1009108191197,"{""key_words"": [""Data Analysis"", ""Business Intelligence"", ""ETL"", ""Data governance"", ""Forecasting models"", ""Financial reporting"", ""Pricing models"", ""Report Writing"", ""SQL"", ""Power BI"", ""AutoCount"", ""NCUA 5300 Call Report data"", ""Quick Reports"", ""Qlik Applications""]}"
1009077193403,"{""key_words"": [""data analysis"", ""business intelligence"", ""data mining"", ""statistical analysis"", ""data models"", ""data management"", ""data cleaning"", ""data quality"", ""trend analysis"", ""benchmarking"", ""KPIs"", ""dashboarding"", ""data visualization"", ""reporting"", ""Excel"", ""Access"", ""Project"", ""Powerpoint"", ""EMR"", ""CRM"", ""SQL"", ""R"", ""Python"", ""SAS""]}"
1009066248569,"{""key_words"": [""data analysis techniques"", ""data modeling"", ""statistical concepts"", ""SQL"", ""Tableau"", ""Power BI"", ""Looker"", ""Python"", ""R"", ""ETL processes"", ""data warehousing"", ""BigQuery"", ""Postgres""]}"
1009126324514,"{""key_words"": [""Retail KPIs"", ""Statistical techniques"", ""Excel"", ""Tableau"", ""Power BI"", ""Merchandising principles"", ""SQL"", ""SPSS"", ""SAS""]}"
1009058950842,"{""key_words"": [""Data Collection"", ""Data Analysis"", ""Statistical Methods"", ""Reporting"", ""Data Visualization"", ""Business Strategy Support"", ""Data Quality Assurance"", ""Forecasting"", ""Predictive Analysis"", ""SQL"", ""Python"", ""R"", ""Tableau"", ""Power BI""]}"
1009059667018,"{""key_words"": [""data management"", ""data analysis"", ""data extraction"", ""problem solving"", ""Microsoft Word"", ""Microsoft Outlook"", ""Microsoft programs"", ""Microsoft Operating System""]}"
1009098085731,"{""key_words"": [""Data models"", ""multidimensional database design"", ""relational database design"", ""SSRS"", ""TSQL"", ""Power Query"", ""MDX"", ""PowerBI"", ""DAX"", ""Power Pivot"", ""SSIS"", ""SSAS""]}"
1009117129429,"{""key_words"": [""Data analysis"", ""Databases"", ""Dashboards"", ""Data visualization"", ""Data integration"", ""Data warehousing"", ""Data lake"", ""Cloud computing"", ""Descriptive statistics"", ""Inferential statistics"", ""Exploratory statistics"", ""Machine learning"", ""SAS Viya"", ""SAS Analytic"", ""SAS""]}"
1009119669029,"{""key_words"": [""Cross Channel Measurement"", ""Digital Media Analysis"", ""Website Analytics"", ""Tableau"", ""AdWords"", ""Facebook Business Manager"", ""DCM"", ""SQL"", ""Data Mining"", ""Data Visualization"", ""Big Data"", ""Marketing Analytics"", ""Business Analytics"", ""Predictive Analytics"", ""Prescriptive Analytics""]}"
1009079231021,"{""key_words"": [""Statistical modeling"", ""Experimentation"", ""Causal inference"", ""SQL"", ""Python/R"", ""Tableau"", ""Looker"", ""Chartio"", ""Confidence intervals"", ""Hypothesis testing"", ""Regression analysis"", ""Market and consumer information""]}"
1008944611935,"{""key_words"": [""contract management"", ""real estate"", ""attention to detail"", ""organizational skills"", ""Microsoft Excel"", ""SAP""]}"
1009116990060,"{""key_words"": [""data science"", ""data analysis"", ""data engineering"", ""Microsoft "", ""Azure"", ""Power BI"", ""Databricks"", ""Snowflake"", ""R"", ""Python"", ""SQL"", ""ETL"", ""data management"", ""data visualization"", ""data storytelling"", ""data-informed decision making""]}"
1009107495841,"{""key_words"": [""data analysis"", ""dashboard and report building"", ""business intelligence"", ""Microsoft Excel"", ""Microsoft Access"", ""SQL"", ""Tableau"", ""Power BI"", ""QlikView"", ""data visualization tools"", ""database design"", ""data warehousing principles"", ""large complex datasets""]}"
1009086904346,"{""key_words"": [""data models"", ""database design development"", ""data mining"", ""segmentation techniques"", ""reporting packages"", ""databases (SQL, etc.)"", ""programming (XML, JavaScript, or ETL frameworks)"", ""statistical packages (Excel, SPSS, SAS, etc.)"", ""queries"", ""report writing"", ""presenting findings""]}"
1009105607467,"{""key_words"": [""data analysis"", ""reporting"", ""SQL"", ""Python"", ""R"", ""Power BI"", ""KPI"", ""data visualization"", ""data interpretation"", ""data mining"", ""data integrity"", ""dashboard"", ""data-driven decisions"",""strategy"", ""communication""]}"
1009043990102,"{""key_words"": [""Database"", ""data analysis"", ""data pipelines"", ""data visualization"", ""Model design"", ""Python"", ""Root cause analysis"", ""SQL"", ""Statistics""]}"
1009081400149,"{""key_words"": [""SQL"", ""Excel"", ""Looker"", ""Redash"", ""ETL"", ""Data Science""]}"
1008992933471,"{""key_words"": [""Tableau Cloud"", ""SQL"", ""data analysis"", ""data science"", ""statistics"", ""database management"", ""data warehousing"", ""Tableau"", ""data visualization""]}"
1009123403115,"{""key_words"": [""R"", ""Python"", ""SQL"", ""Tableau"", ""Data Sourcing"", ""Key Data Elements"", ""Data Quality Management"", ""Metadata"", ""Enterprise Data Management"", ""Data-Driven"", ""Data-Informed Decision Making""]}"
1008978092411,"{""key_words"": [""data analysis"", ""data visualization techniques"", ""statistical analysis techniques"", ""earned value management"", ""cost-benefit"", ""what-if"", ""project performance"", ""business project analysis"", ""Domo"", ""Tableau"", ""Power BI"", ""Looker""]}"
1009099415328,"{""key_words"": [""Data Analysis"", ""Metrics Definition"", ""Aggregations"", ""Quantitative Analysis"", ""BI Content Creation"", ""Performance to Plan"", ""SQL"", ""Excel"", ""Visualizations""]}"
1009125815223,"{""key_words"": [""Microsoft"", ""SAP""]}"
1009116977092,"{""key_words"": [""Data analytics"", ""Decision support"", ""Statistical techniques"", ""Data mining"", ""Machine learning"", ""Programming"", ""Data management"", ""Data visualization"", ""Database design"", ""Tableau"", ""SAS Viya"", ""SAS Visual Analytics"", ""SAS Visual Statistics"", ""Webpage development"", ""Data modeling"", ""Data warehousing"", ""Data lake"", ""Cloud-based environment""]}"
1009107979977,"{""key_words"": [""data analysis"", ""SQL"", ""Python"", ""statistics"", ""data visualization"", ""data querying"", ""data wrangling"", ""sustainability""]}"
1009117872627,"{""key_words"": [""SQL"", ""Tableau"", ""Python"", ""R"", ""RedShift"", ""AWS Glue"", ""AWS EMR"", ""AWS SageMaker"", ""AWS Kinesis""]}"
1009128078903,"{""key_words"": [""data analysis"", ""clustering"", ""classification"", ""recommendation"", ""optimization"", ""modeling"", ""predictive modeling"", ""statistical modeling"", ""data transformation"", ""data filtering"", ""data aggregation"", ""big datasets"", ""data ingestion"", ""data quality"", ""data retention"", ""historic reporting"", ""data mining"", ""complex analysis""]}"
1009069406388,"{""key_words"": [""Measurement Data Management"", ""Business Analyst"", ""Information Analyst"", ""IoT"", ""data"", ""CAN bus"", ""telematics"", ""connectivity device"", ""TCU"", ""backend"", ""devops"", ""sql"", ""Snowflake"", ""alm"", ""Microfocus ALM""]}"
1009116487576,"{""key_words"": [""Data Processing"", ""Data Management"", ""Data Handling"", ""Data Products"", ""Media Kits"", ""Data Inventories"", ""Data Security"", ""Data Analysis"", ""Problem Analysis"", ""Problem Solving"", ""Solution Development"", ""Alternate Solutions"", ""Test Runs"", ""Program Correction"", ""Data Collection"", ""Statistical Methods"", ""Engineering Methods"", ""Operational Mathematics"", ""Mathematical Techniques"", ""Science"", ""Economics"", ""Documentation""]}"
1009117732613,"{""key_words"": [""data analysis"", ""data insights"", ""measurement and evaluation"", ""Power BI""]}"
1009111609413,"{""key_words"": [""data analysis"", ""big data analysis"", ""data conditioning"", ""programming"", ""advanced computing"", ""developing algorithms"", ""developing software"", ""data models"", ""predictive analytics"", ""visualization tools"", ""process improvement"", ""system modifications"", ""data management"", ""statistical tools"", ""patterns"", ""trends"", ""complex data sets"", ""Python"", ""C++"", ""JavaScript"", ""intelligence analysis"", ""SOF support"", ""R"", ""Go"", ""Flask"", ""React"", ""SQLAlchemy"", ""CI/CD practices""]}"
1009012530069,"{""key_words"": [""Data Analysis"", ""Data Extraction"", ""Data Management"", ""Data Visualization"", ""SQL"", ""Tableau"", ""Power BI""]}"
1009112973080,"{""key_words"": [""data analysis"", ""data warehouse"", ""reporting"", ""SQL Server Reporting Services (SSRS)"", ""SSIS Reporting"", ""Power BI"", ""Dynamics CRM"", ""Dynamics GP"", ""SharePoint"", ""Excel"", ""Power Query"", ""Power Pivot"", ""C#"", ""Visual Studio"", ""JavaScript"", ""CSS"", "".NET"", ""ASP"", ""JSON"", ""XML""]}"
1009088178359,"{""key_words"": [""Product Data Governance"", ""GS1 standards"", ""GTIN allocation rules"", ""GDSN"", ""PIM"", ""Excel (V-lookup, Pivot Tables)"", ""Effective verbal and written communication"", ""Excellent interpersonal skills"", ""Excellent leadership, organization, and follow-up skills"", ""Knowledge of the benefits of accurate data for the entire supply chain""]}"
1009119248236,"{""key_words"": [""Data Analysis"", ""Machine Learning"", ""AI"", ""Data Mining"", ""Snowflake"", ""Google Analytics"", ""Python"", ""Tableau"", ""Looker"", ""Sigma"", ""Jupyter"", ""Agile"", ""Scrum"", ""Statistics"", ""Math"", ""Finance"", ""Engineering""]}"
1008967451815,"{""key_words"": [""data analytics"", ""data development"", ""data management"", ""data integrity"", ""reporting"", ""evaluation"", ""data reporting"", ""data system"", ""database"", ""dashboards"", ""business intelligence tools"", ""SQL"", ""Python"", ""R"", ""Tableau"", ""Power BI"", ""Microsoft 365"", ""Salesforce"", ""Yardi"", ""MRI""]}"
1009117229898,"{""key_words"": [""SQL"", ""Data Analysis"", ""Health Care Data"", ""Data Processing"", ""Reporting"", ""Communication"", ""Data Extraction"", ""Data Accuracy"", ""Metrics"", ""Dashboards"", ""Quantitative Analysis"", ""Problem Solving"", ""High Standard"", ""Self-Starter"", ""Adaptability"", ""Fast-Paced Environment""]}"
1009113591040,"{""key_words"": [""mathematical modeling"", ""data pipelines"", ""data products"", ""Tableau"", ""data reporting"", ""analytics"", ""functional knowledge"", ""multivariate statistical"", ""machine learning"", ""SQL"", ""Google Analytics"", ""Sailthru"", ""Python"", ""R"", ""relational databases"", ""MySQL"", ""Redshift""]}"
1009115465276,"{""key_words"": [""data analysis"", ""statistical analysis"", ""quantitative analysis"", ""qualitative analysis"", ""reporting"", ""Tableau"", ""Microsoft Excel"", ""Microsoft Word"", ""Microsoft PowerPoint"", ""Microsoft Outlook""]}"
1009128453293,"{""key_words"": [""data analytics"", ""mathematical modeling"", ""statistical analysis"", ""Python"", ""R"", ""PostgreSQL"", ""MySQL"", ""cloud-based data"", ""advanced GIS skills"", ""transportation modeling"", ""traffic engineering"", ""OpenStreetMap"", ""routing algorithms"", ""Cloud computing"", ""Microsoft Azure""]}"
1009108268181,"{""key_words"": [""Data Analysis"", ""Data Mining"", ""A/B Testing"", ""Data Presentation"", ""Quantitative Analysis"", ""Python"", ""R"", ""SQL"", ""Redshift"", ""EMR"", ""s3"", ""MongoDB"", ""Aerospike""]}"
1009097057242,"{""key_words"": [""Data Analysis"", ""Data Entry"", ""Data Organization"", ""Data Research"", ""Data Verification"", ""SQL"", ""Tableau"", ""R"", ""Python""]}"
1009055112824,"{""key_words"": [""data management"", ""organization"", ""cost analysis"", ""data analysis"", ""Python"", ""SQL"", ""proprietary software applications"", ""utility spends"", ""utility tariff codes"", ""Tableau"", ""database design principles"", ""data cleansing"", ""transformation"", ""validation"", ""data quality assurance"", ""statistical techniques"", ""Agile methodologies"", ""ETL (Extract, Transform, Load)"", ""programming"", ""analytical mindset""]}"
1009055163990,"{""key_words"": [""SQL"", ""Structured Query Language"", ""ETL"", ""Extraction, Transformation, Loading"", ""API"", ""Application Programming Interface"", ""OLAP"", ""Online Analytical Processing"", ""Hadoop"", ""MongoDB"", ""Exadata""]}"
1009028639797,"{""key_words"": [""Data Analysis"", ""Insights"", ""Solutions"", ""Execution"", ""Delivery"", ""Excel"", ""Salesforce""]}"
1009124010089,"{""key_words"": [""Smartsheet"", ""Microsoft Excel"", ""data analysis"", ""spreadsheet formulas""]}"
1009107911068,"{""key_words"": [""Analytical skills"", ""Data input"", ""Excel expertise"", ""V looks ups"", ""MS Office""]}"
1009124764872,"{""key_words"": [""radar systems"", ""signal processing"", ""84th RADES RS4 software"", ""SASS-C Radar performance toolset"", ""machine learning algorithms"", ""Tableau"", ""D3"", ""data analytics"", ""statistical analysis"", ""complex datasets"", ""data visualization tools""]}"
1009034563490,"{""key_words"": [""Data Science"", ""SQL"", ""GBQ"", ""statistical analysis"", ""data infrastructure""]}"
1009119666826,"{""key_words"": [""Python"", ""JavaScript"", ""React"", ""HTML/CSS"", ""R"", ""Java"", ""C"", ""C++"", ""C#"", ""Gitlab"", ""Jira"", ""SQL"", ""Go"", ""Flask"", ""SQL Alchemy"", ""CI/CD""]}"
1009126555071,"{""key_words"": [""data analysis"", ""data cleaning"", ""data importing"", ""data processing"", ""data validation"", ""data visualization"", ""database management"", ""statistical analysis"", ""SAS"", ""Stata"", ""R"", ""Tableau"", ""Microsoft Access"", ""Microsoft Excel""]}"
1009118417879,"{""key_words"": [""Python"", ""R"", ""Tableau"", ""Power BI"", ""SQL"", ""Machine Learning"", ""Artificial Intelligence"", ""Automation"", ""Custom Scripts"", ""Agile Environments""]}"
1008857037879,"{""key_words"": [""research"", ""gap analysis"", ""data mining"", ""data profiling"", ""data lineage"", ""design-oriented modeling approach"", ""relational"", ""unstructured"", ""SQL"", ""ERD/Data Modeling tools"", ""Agile"", ""Snowflake"", ""AWS"", ""Kimball Data Warehouse design techniques"", ""SAP Power-Designer""]}"
1009115707276,"{""key_words"": [""digital analytics"", ""data visualization"", ""event tracking"", ""Google Tag Manager"", ""Google Analytics"", ""problem-solving"", ""project management"", ""Google Analytics (G4)""]}"
1009113465926,"{""key_words"": [""SQL Server"", ""data queries"", ""analyzing"", ""reconciling""]}"
1009111611535,"{""key_words"": [""data visualization"", ""data collection"", ""data management"", ""data restructuring"", ""data quality management"", ""SQL"", ""Oracle SQL Developer"", ""Tableau"", ""SAP Business Objects"", ""machine learning"", ""predictive analytics""]}"
1009126162550,"{""key_words"": [""Excel"", ""Sigma"", ""Hyperion""]}"
1009078903819,"{""key_words"": [""SQL"", ""SSIS""]}"
1009101838434,"{""key_words"": [""data querying"", ""data analysis"", ""Python"", ""SQL syntax"", ""relational database structures"", ""API Integrations"", ""Star / Snowflake Schemas"", ""database querying"", ""Microsoft Office"", ""MS SQL Server"", ""IBM Netezza"", ""IBM Sailfish"", ""Power BI"", ""GitHub"", ""Git""]}"
1009026158281,"{""key_words"": [""Data Analytics"", ""Tableau"", ""Power BI"", ""Excel""]}"
1008965270275,"{""key_words"": [""SQL"", ""Python"", ""Tableau"", ""Data Visualization"", ""Data Storytelling"", ""AWS""]}"
1009093506361,"{""key_words"": [""crosstab"", ""SQL"", ""merge data"", ""analyze"", ""quality control"", ""plot graphs"", ""data""]}"
1009117402248,"{""key_words"": [""data analysis"", ""SQL"", ""Tableau"", ""Power BI"", ""Bachelor degree"", ""Master degree"", ""Machine learning algorithms"", ""Claims Billing Software"", ""analytical"", ""problem-solving"", ""detail-oriented"", ""communication"", ""presentation"", ""accuracy""]}"
1009117290224,"{""key_words"": [""Python"", ""Excel"", ""pandas"", ""NumPy""]}"
1009115670949,"{""key_words"": [""MS Excel"", ""Power BI"", ""data analytics"", ""data visualization"", ""formulas"", ""charts"", ""links"", ""pivot tables"", ""statistics"", ""computer information systems"", ""auditing"", ""investigative"", ""mathematics"", ""law enforcement"", ""drug data"", ""modeling"", ""data integration""]}"
1009089868616,"{""key_words"": [""data engineering"", ""data science"", ""data analysis"", ""real estate"", ""SQL"", ""PowerBI"", ""Tableau"", ""statistics"", ""data analysis"", ""data engineering"", ""SQL"", ""Tableau"", ""PowerBI"", ""R"", ""real estate"", ""data engineering"", ""data analysis"", ""SQL"", ""Tableau"", ""PowerBI"", ""real estate"", ""SQL"", ""R"", ""data engineering"", ""data analysis"", ""SQL"", ""Tableau"", ""PowerBI"", ""real estate"", ""Tableau"", ""PowerBI"", ""SQL"", ""R"", ""data engineering"", ""data analysis"", ""SQL"", ""Tableau"", ""PowerBI""]}"
1009128600067,"{""key_words"": [""SQL"", ""Excel"", ""Dashboarding tools (Tableu, Power BI, etc)"", ""Data warehouse"", ""Quantitative analyses"", ""Campaign performance results"", ""KPIs"", ""Presentations"", ""Albertson Safeway Business"", ""Frame problems"", ""Communicate insights"", ""Results - oriented approach"", ""Strategic"", ""Detail-oriented"", ""Proactive"", ""Consumer & Business needs"", ""Self-starter"", ""Strong interpersonal skills"", ""Bachelor or Master degree (preferred) in a quantitative discipline"", ""SQL"", ""Database platform (Snowflake, Teradat, Databricks, etc"", ""GCP services (Big Query)"", ""Data analysis"", ""Financial modeling"", ""Excel"", ""Dashboarding tools (Tableu, Power BI, etc)"", ""Marketing"", ""Merchandising"", ""Customer Analytics""]}"
1008991721816,"{""key_words"": [""data science"", ""decision support analysis"", ""automation"", ""machine learning"", ""qualitative assessments"", ""actionable reports"", ""metrics"", ""data outputs"", ""predictive analytics"", ""risk analysis"", ""data reduction"", ""data transformations"", ""user access levels"", ""model development"", ""model validation"", ""model implementation"", ""big data"", ""visualization"", ""data security"", ""data analytics"", ""kpi"", ""business administration"", ""data mining"", ""statistics"", ""mathematics"", ""economics"", ""marketing""]}"
1009123256023,"{""key_words"": [""SQL"", ""Python"", ""PowerBI"", ""Zendesk"", ""Workday"", ""HR""]}"
1009088079142,"{""key_words"": [""data cleaning"", ""data management"", ""data analysis"", ""data modeling"", ""SQL"", ""Microsoft Access"", ""PowerPoint"", ""Word"", ""Tableau""]}"
1009122132983,"{""key_words"": [""data analysis"", ""statistics"", ""GIS"", ""database management"", ""website management""]}"
1009128204125,"{""key_words"": [""data mining"", ""reporting analysis"", ""MS Office"", ""Excel (vlookup, pivot tables, macros, etc.)"", ""Pro""]}"
1009026734264,"{""key_words"": [""databases/SQL""]}"
1009082907622,"{""key_words"": [""Data management"", ""Data analysis"", ""Database analysis"", ""Budgets"", ""Income statements"", ""Accounting"", ""Financial management"", ""Axiom Budgeting Software""]}"
